PostId,OpenStatus
17317,not a real question
17318,open
17320,open
17321,off topic
17322,not constructive
17327,open
17328,open
17329,open
17332,open
17334,open
17338,open
17341,open
17343,not a real question
17344,open
17347,open
17355,open
17356,not a real question
17359,not a real question
17361,not a real question
17362,not a real question
17365,not a real question
17366,open
17370,open
17372,not a real question
17377,open
17382,off topic
17383,not a real question
17387,not a real question
17389,open
17393,not a real question
17395,open
17397,open
17399,not a real question
17400,not a real question
17401,open
17402,open
17404,not a real question
17408,open
17409,not a real question
17412,not a real question
17413,open
17416,open
17417,open
17418,open
17419,not a real question
17423,not a real question
17425,open
17429,open
17434,off topic
17436,open
17437,open
17438,not constructive
17446,open
17449,off topic
17450,open
17451,not a real question
17452,not a real question
17455,open
17459,not a real question
17460,open
17461,off topic
17463,open
17469,off topic
17473,open
17476,not a real question
17478,not constructive
17479,open
17482,open
17485,open
17495,not a real question
17500,not a real question
17503,open
17505,open
17508,open
17510,open
17514,open
17515,not constructive
17519,not a real question
17527,open
17528,off topic
17529,open
17530,open
17531,open
17533,not a real question
17534,not a real question
17535,open
17537,open
17542,open
17548,open
17549,open
17551,open
17552,not constructive
17553,open
17555,open
17556,not a real question
17557,not a real question
17562,open
17563,open
17565,open
17566,open
17568,open
17571,open
17572,open
17575,open
17576,open
17577,open
17581,open
17585,open
17592,not a real question
17594,open
17595,open
17596,open
17597,open
17598,open
17600,not a real question
17601,not a real question
17603,off topic
17608,open
17609,open
17610,open
17615,off topic
17617,open
17618,not a real question
17621,open
17623,open
17625,not a real question
17626,not constructive
17630,open
17631,open
17633,off topic
17638,off topic
17639,not a real question
17658,open
17661,off topic
17662,open
17666,not a real question
17669,open
17671,not constructive
17672,open
17674,open
17676,not a real question
17680,open
17682,not a real question
17684,open
17685,open
17687,not a real question
17691,open
17692,open
17693,open
17694,not a real question
17695,not a real question
17696,open
17701,open
17704,not constructive
17706,open
17708,open
17709,open
17711,not a real question
17712,not a real question
17713,not constructive
17714,open
17716,not constructive
17717,open
17718,open
17720,open
17726,open
17730,open
17734,not a real question
17740,off topic
17741,off topic
17745,open
17746,open
17747,open
17748,open
17750,open
17753,open
17755,open
17761,not a real question
17762,open
17765,open
17766,not a real question
17770,open
17773,open
17774,not constructive
17776,not a real question
17778,open
17781,open
17784,open
17785,off topic
17790,not a real question
17794,not a real question
17795,not a real question
17796,open
17798,not a real question
17801,open
17802,open
17806,open
17807,open
17809,open
17811,off topic
17816,off topic
17817,open
17818,open
17821,not constructive
17826,open
17827,open
17829,not a real question
17830,open
17831,open
17832,open
17838,open
17839,not a real question
17840,open
17844,not a real question
17847,open
17848,open
17849,open
17852,open
17854,not a real question
17855,open
17856,open
17857,not a real question
17859,not constructive
17864,open
17867,open
17869,open
17870,not a real question
17875,open
17880,open
17882,open
17884,open
17888,open
17895,not a real question
17897,open
17900,off topic
17901,open
17902,not a real question
17903,not a real question
17905,open
17906,open
17908,open
17910,open
17917,open
17918,open
17924,open
17926,open
17928,not a real question
17929,not a real question
17934,open
17938,open
17939,open
17940,open
17941,not a real question
17946,open
17948,open
17949,open
17967,not constructive
17968,open
17970,open
17971,open
17972,open
17973,open
17976,open
17979,not constructive
17980,open
17984,open
17986,open
17993,not a real question
18001,open
18003,open
18004,not a real question
18011,open
18012,open
18014,not a real question
18018,not a real question
18019,open
18020,not a real question
18022,open
18024,open
18030,open
18031,off topic
18036,open
18037,not constructive
18042,not a real question
18043,off topic
18044,not constructive
18046,not a real question
18047,not constructive
18049,open
18051,open
18053,open
18054,not a real question
18055,off topic
18057,not constructive
18060,open
18065,open
18068,open
18070,open
18073,not a real question
18074,not a real question
18079,not a real question
18081,open
18088,open
18091,open
18093,not a real question
18095,open
18096,not a real question
18097,off topic
18098,open
18099,not a real question
18101,open
18103,open
18105,not constructive
18108,open
18109,not a real question
18112,open
18114,open
18115,open
18116,not a real question
18117,open
18120,not a real question
18121,open
18123,open
18126,off topic
18136,not a real question
18140,not a real question
18143,open
18144,off topic
18146,open
18147,open
18149,open
18150,not a real question
18152,open
18156,open
18157,open
18159,not a real question
18161,open
18162,open
18164,open
18165,open
18170,off topic
18173,open
18176,open
18180,open
18185,open
18186,not constructive
18189,off topic
18191,off topic
18193,open
18194,open
18197,open
18198,off topic
18200,not constructive
18201,open
18204,off topic
18206,not a real question
18208,open
18212,not a real question
18218,not constructive
18219,off topic
18223,not a real question
18225,open
18227,open
18228,open
18229,open
18230,not a real question
18231,not a real question
18236,open
18237,open
18241,not a real question
18242,not a real question
18243,not a real question
18245,open
18246,not constructive
18252,not a real question
18253,not a real question
18255,not a real question
18259,off topic
18262,open
18268,not constructive
18272,not constructive
18273,open
18276,open
18278,open
18280,not constructive
18285,open
18288,not a real question
18290,open
18295,not a real question
18301,open
18302,off topic
18303,open
18304,open
18306,not a real question
18310,not constructive
18313,open
18322,not a real question
18323,off topic
18328,not a real question
18329,not a real question
18330,not a real question
18332,open
18336,off topic
18340,not a real question
18342,open
18344,open
18350,open
18351,open
18353,open
18355,open
18359,open
18362,not a real question
18363,not a real question
18364,off topic
18369,open
18376,not a real question
18379,not a real question
18385,open
18387,open
18389,not a real question
18392,open
18394,open
18400,open
18402,open
18403,open
18404,not a real question
18408,open
18410,open
18412,off topic
18413,open
18415,open
18417,open
18421,open
18425,not constructive
18426,open
18427,not a real question
18430,off topic
18432,open
18435,not a real question
18437,not a real question
18443,not constructive
18451,open
18455,open
18457,open
18465,off topic
18467,open
18469,open
18479,off topic
18484,open
18487,open
18491,open
18493,not constructive
18494,open
18495,not a real question
18498,open
18500,not a real question
18503,not constructive
18506,not a real question
18508,open
18515,open
18516,open
18520,off topic
18521,open
18525,not a real question
18526,open
18527,off topic
18529,open
18530,open
18531,open
18534,not a real question
18538,not a real question
18545,not a real question
18549,open
18555,not constructive
18557,open
18560,open
18561,not constructive
18563,not a real question
18568,open
18571,not a real question
18575,open
18578,not a real question
18584,open
18586,open
18588,open
18589,not a real question
18592,not constructive
18593,off topic
18594,not a real question
18598,open
18602,open
18607,open
18609,open
18613,not a real question
18615,open
18618,off topic
18619,open
18621,open
18622,open
18623,not a real question
18625,not a real question
18633,not a real question
18634,not constructive
18635,not constructive
18637,open
18639,not a real question
18640,off topic
18643,open
18646,open
18647,open
18649,not a real question
18652,off topic
18653,not a real question
18655,not a real question
18662,off topic
18666,open
18667,open
18668,off topic
18671,not a real question
